complaint_id,customer_id,complaint_date,category,title,priority,status
CP004025,C000594,2026-05-23,RECHARGE,Recharge amount not reflected,HIGH,CLOSED
CP004026,C000870,2026-03-14,RECHARGE,Recharge issue,LOW,OPEN
CP004027,C000586,2026-01-08,RECHARGE,Recharge failed,MEDIUM,CLOSED
CP004028,C000863,2026-06-12,BILLING,Billing issue,MEDIUM,CLOSED
CP004029,C000564,2025-11-08,OTHER,Other issue,HIGH,RESOLVED
CP004030,C000102,2026-06-22,OTHER,Service related issue,LOW,CLOSED
CP004031,C000884,2026-07-16,OTHER,Service related issue,LOW,CLOSED
CP004032,C000188,2026-06-18,BILLING,Incorrect bill amount,CRITICAL,CLOSED
CP004033,C000445,2026-06-15,PLAN,Plan related query,MEDIUM,IN_PROGRESS
CP004034,C000878,2026-04-28,SIM,SIM replacement request,CRITICAL,OPEN
CP004035,C000680,2026-02-02,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP004036,C000236,2026-08-24,RECHARGE,Recharge failed,HIGH,OPEN
CP004037,C000389,2026-07-07,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP004038,C000690,2025-12-23,SIM,SIM not working,MEDIUM,CLOSED
CP004039,C000715,2025-12-16,SIM,SIM not working,CRITICAL,RESOLVED
CP004040,C000253,2026-09-21,OTHER,Service related issue,HIGH,RESOLVED
CP004041,C000391,2025-11-24,PLAN,Plan benefits not received,CRITICAL,IN_PROGRESS
CP004042,C000659,2026-05-12,NETWORK,Network issue,CRITICAL,IN_PROGRESS
CP004043,C000313,2026-07-28,SIM,SIM not working,MEDIUM,IN_PROGRESS
CP004044,C000671,2026-03-20,NETWORK,Poor network coverage,MEDIUM,CLOSED
CP004045,C000688,2026-08-15,NETWORK,Network issue,LOW,RESOLVED
CP004046,C000767,2026-09-19,RECHARGE,Recharge failed,MEDIUM,OPEN
CP004047,C000923,2026-06-14,BILLING,Billing issue,MEDIUM,RESOLVED
CP004048,C000232,2026-07-17,NETWORK,Slow internet,LOW,OPEN
CP004049,C000697,2026-09-05,NETWORK,Poor network coverage,MEDIUM,IN_PROGRESS
CP004050,C000893,2026-01-18,PLAN,Plan activation issue,LOW,OPEN
CP004051,C000861,2026-06-20,BILLING,Billing issue,MEDIUM,CLOSED
CP004052,C000255,2026-06-09,SIM,SIM activation issue,HIGH,CLOSED
CP004053,C000468,2026-03-30,NETWORK,Slow internet,LOW,RESOLVED
CP004054,C000207,2026-06-04,SIM,SIM not working,MEDIUM,CLOSED
CP004055,C000115,2025-11-14,OTHER,Other issue,LOW,OPEN
CP004056,C000843,2025-10-16,PLAN,Plan benefits not received,MEDIUM,OPEN
CP004057,C000165,2026-02-15,PLAN,Plan activation issue,HIGH,OPEN
CP004058,C000727,2026-04-15,BILLING,Billing issue,LOW,IN_PROGRESS
CP004059,C000869,2026-09-15,NETWORK,Network issue,CRITICAL,OPEN
CP004060,C000372,2025-10-23,SIM,SIM not working,MEDIUM,IN_PROGRESS
CP004061,C000265,2026-08-13,SIM,SIM replacement request,MEDIUM,OPEN
CP004062,C000054,2025-11-19,OTHER,Service related issue,LOW,CLOSED
CP004063,C000465,2025-12-30,BILLING,Billing issue,LOW,RESOLVED
CP004064,C000681,2025-12-04,PLAN,Plan related query,LOW,RESOLVED
CP004065,C000082,2026-04-10,NETWORK,Poor network coverage,CRITICAL,CLOSED
CP004066,C000481,2026-02-21,PLAN,Plan activation issue,CRITICAL,IN_PROGRESS
CP004067,C000668,2025-10-06,BILLING,Billing issue,CRITICAL,CLOSED
CP004068,C000228,2026-09-20,NETWORK,Slow internet,MEDIUM,RESOLVED
CP004069,C000186,2026-01-07,NETWORK,Slow internet,LOW,IN_PROGRESS
CP004070,C000045,2025-10-11,PLAN,Plan benefits not received,CRITICAL,RESOLVED
CP004071,C000616,2026-04-02,OTHER,Service related issue,HIGH,OPEN
CP004072,C000592,2025-10-10,BILLING,Billing issue,MEDIUM,RESOLVED
CP004073,C000793,2025-12-11,NETWORK,Network issue,CRITICAL,OPEN
CP004074,C000224,2026-02-08,PLAN,Plan benefits not received,LOW,IN_PROGRESS
CP004075,C000727,2025-11-26,OTHER,Service related issue,MEDIUM,OPEN
CP004076,C000878,2026-03-07,BILLING,Unexpected charge,CRITICAL,CLOSED
CP004077,C000700,2025-11-07,SIM,SIM not working,MEDIUM,OPEN
CP004078,C000304,2026-06-20,SIM,SIM not working,MEDIUM,CLOSED
CP004079,C000969,2026-02-09,NETWORK,Network issue,MEDIUM,RESOLVED
CP004080,C000945,2026-01-17,NETWORK,Network issue,CRITICAL,OPEN
CP004081,C000057,2026-07-25,PLAN,Plan related query,CRITICAL,RESOLVED
CP004082,C000026,2025-12-31,NETWORK,Internet not working,HIGH,RESOLVED
CP004083,C000155,2026-05-07,NETWORK,Poor network coverage,CRITICAL,CLOSED
CP004084,C000495,2025-10-09,OTHER,Other issue,MEDIUM,CLOSED
CP004085,C000491,2025-12-15,PLAN,Plan activation issue,LOW,OPEN
CP004086,C000781,2026-06-11,SIM,SIM activation issue,MEDIUM,OPEN
CP004087,C000019,2026-09-08,PLAN,Plan activation issue,MEDIUM,OPEN
CP004088,C000849,2026-09-12,RECHARGE,Recharge amount not reflected,LOW,OPEN
CP004089,C000040,2026-04-24,RECHARGE,Recharge amount not reflected,CRITICAL,RESOLVED
CP004090,C000131,2026-05-09,SIM,SIM replacement request,HIGH,OPEN
CP004091,C000211,2026-04-04,PLAN,Plan benefits not received,MEDIUM,RESOLVED
CP004092,C000928,2026-02-05,OTHER,General complaint,MEDIUM,CLOSED
CP004093,C000607,2025-09-28,PLAN,Plan activation issue,HIGH,CLOSED
CP004094,C000693,2026-06-16,OTHER,General complaint,CRITICAL,IN_PROGRESS
CP004095,C000480,2025-09-24,NETWORK,Slow internet,LOW,IN_PROGRESS
CP004096,C000490,2026-01-19,SIM,SIM activation issue,HIGH,CLOSED
CP004097,C000816,2026-08-15,SIM,SIM replacement request,MEDIUM,CLOSED
CP004098,C000502,2026-01-06,PLAN,Plan benefits not received,HIGH,CLOSED
CP004099,C000535,2026-07-12,PLAN,Plan benefits not received,CRITICAL,RESOLVED
CP004100,C000706,2025-12-12,RECHARGE,Recharge issue,CRITICAL,RESOLVED
CP004101,C000986,2026-03-04,RECHARGE,Recharge failed,HIGH,IN_PROGRESS
CP004102,C000819,2025-11-16,PLAN,Plan benefits not received,MEDIUM,OPEN
CP004103,C000492,2025-11-18,RECHARGE,Recharge failed,HIGH,CLOSED
CP004104,C000170,2026-04-07,BILLING,Unexpected charge,MEDIUM,OPEN
CP004105,C000764,2026-08-23,PLAN,Plan benefits not received,LOW,OPEN
CP004106,C000549,2026-07-05,BILLING,Unexpected charge,MEDIUM,CLOSED
CP004107,C000192,2025-11-02,RECHARGE,Recharge failed,MEDIUM,CLOSED
CP004108,C000640,2026-07-20,SIM,SIM not working,HIGH,OPEN
CP004109,C000480,2026-05-05,RECHARGE,Recharge amount not reflected,CRITICAL,CLOSED
CP004110,C000860,2025-12-08,NETWORK,Slow internet,LOW,RESOLVED
CP004111,C000183,2025-11-06,BILLING,Unexpected charge,HIGH,IN_PROGRESS
CP004112,C000355,2026-08-01,NETWORK,Poor network coverage,LOW,RESOLVED
CP004113,C000089,2025-12-13,PLAN,Plan activation issue,MEDIUM,OPEN
CP004114,C000597,2026-06-14,SIM,SIM not working,HIGH,RESOLVED
CP004115,C000569,2025-12-11,PLAN,Plan related query,LOW,OPEN
CP004116,C000285,2025-10-07,SIM,SIM replacement request,MEDIUM,CLOSED
CP004117,C000568,2025-11-27,PLAN,Plan related query,MEDIUM,RESOLVED
CP004118,C000890,2026-01-31,NETWORK,Internet not working,MEDIUM,OPEN
CP004119,C000065,2026-09-17,NETWORK,Poor network coverage,CRITICAL,RESOLVED
CP004120,C000368,2026-06-15,OTHER,Service related issue,CRITICAL,IN_PROGRESS
CP004121,C000342,2026-01-08,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP004122,C000496,2026-01-17,SIM,SIM not working,HIGH,CLOSED
CP004123,C000410,2026-05-05,PLAN,Plan benefits not received,HIGH,IN_PROGRESS
CP004124,C000743,2026-04-21,RECHARGE,Recharge amount not reflected,HIGH,OPEN
CP004125,C000570,2026-06-18,BILLING,Incorrect bill amount,LOW,IN_PROGRESS
CP004126,C000905,2026-03-03,RECHARGE,Recharge amount not reflected,HIGH,RESOLVED
CP004127,C000797,2026-06-04,BILLING,Incorrect bill amount,MEDIUM,OPEN
CP004128,C000690,2026-06-11,OTHER,Other issue,HIGH,RESOLVED
CP004129,C000422,2026-09-18,SIM,SIM activation issue,MEDIUM,RESOLVED
CP004130,C000597,2026-01-20,NETWORK,Network issue,CRITICAL,OPEN
CP004131,C000045,2026-04-16,PLAN,Plan benefits not received,HIGH,CLOSED
CP004132,C000073,2025-09-24,RECHARGE,Recharge issue,CRITICAL,IN_PROGRESS
CP004133,C000352,2026-04-04,BILLING,Billing issue,LOW,OPEN
CP004134,C000136,2026-01-28,BILLING,Incorrect bill amount,HIGH,CLOSED
CP004135,C000937,2026-09-14,NETWORK,Network issue,MEDIUM,OPEN
CP004136,C000566,2026-02-23,NETWORK,Slow internet,LOW,IN_PROGRESS
CP004137,C000799,2025-10-03,BILLING,Unexpected charge,HIGH,OPEN
CP004138,C000921,2026-08-15,OTHER,Other issue,CRITICAL,RESOLVED
CP004139,C000056,2026-02-16,PLAN,Plan related query,HIGH,OPEN
CP004140,C000798,2026-06-24,OTHER,Other issue,MEDIUM,RESOLVED
CP004141,C000834,2026-02-26,OTHER,Other issue,MEDIUM,IN_PROGRESS
CP004142,C000122,2026-02-11,RECHARGE,Recharge amount not reflected,MEDIUM,IN_PROGRESS
CP004143,C000482,2026-06-05,PLAN,Plan related query,MEDIUM,RESOLVED
CP004144,C000251,2026-06-07,BILLING,Incorrect bill amount,CRITICAL,CLOSED
CP004145,C000463,2026-04-20,OTHER,Service related issue,HIGH,RESOLVED
CP004146,C000896,2026-03-01,NETWORK,Network issue,CRITICAL,CLOSED
CP004147,C000974,2026-07-22,SIM,SIM activation issue,LOW,OPEN
CP004148,C000109,2026-03-17,RECHARGE,Recharge failed,MEDIUM,IN_PROGRESS
CP004149,C000853,2026-06-27,BILLING,Unexpected charge,HIGH,CLOSED
CP004150,C000197,2026-06-20,SIM,SIM activation issue,LOW,RESOLVED
CP004151,C000985,2026-03-27,NETWORK,Internet not working,HIGH,CLOSED
CP004152,C000787,2026-08-02,OTHER,General complaint,MEDIUM,CLOSED
CP004153,C000854,2025-12-13,OTHER,Service related issue,CRITICAL,CLOSED
CP004154,C000942,2026-01-06,RECHARGE,Recharge failed,LOW,RESOLVED
CP004155,C000397,2026-07-09,RECHARGE,Recharge failed,LOW,IN_PROGRESS
CP004156,C000958,2025-09-28,BILLING,Unexpected charge,LOW,OPEN
CP004157,C000230,2026-02-13,NETWORK,Network issue,MEDIUM,CLOSED
CP004158,C000022,2026-01-24,NETWORK,Network issue,HIGH,CLOSED
CP004159,C000674,2026-04-15,RECHARGE,Recharge amount not reflected,LOW,IN_PROGRESS
CP004160,C000677,2026-06-19,OTHER,Other issue,MEDIUM,CLOSED
CP004161,C000792,2026-01-02,OTHER,Service related issue,CRITICAL,OPEN
CP004162,C000006,2026-09-06,SIM,SIM not working,MEDIUM,CLOSED
CP004163,C000290,2025-12-03,BILLING,Incorrect bill amount,MEDIUM,RESOLVED
CP004164,C000532,2026-05-24,NETWORK,Network issue,CRITICAL,CLOSED
CP004165,C000331,2025-12-23,OTHER,Service related issue,CRITICAL,RESOLVED
CP004166,C000710,2026-04-24,BILLING,Unexpected charge,CRITICAL,CLOSED
CP004167,C000904,2025-12-23,RECHARGE,Recharge failed,MEDIUM,OPEN
CP004168,C000299,2026-01-18,RECHARGE,Recharge amount not reflected,MEDIUM,RESOLVED
CP004169,C000753,2026-03-01,PLAN,Plan related query,MEDIUM,RESOLVED
CP004170,C000605,2025-11-02,RECHARGE,Recharge issue,CRITICAL,CLOSED
CP004171,C000559,2026-05-07,SIM,SIM replacement request,MEDIUM,OPEN
CP004172,C000311,2026-03-21,OTHER,General complaint,HIGH,RESOLVED
CP004173,C000870,2025-09-27,BILLING,Billing issue,HIGH,CLOSED
CP004174,C000768,2026-08-18,OTHER,General complaint,MEDIUM,OPEN
CP004175,C000321,2025-10-30,SIM,SIM replacement request,HIGH,CLOSED
CP004176,C000154,2026-09-11,PLAN,Plan benefits not received,HIGH,IN_PROGRESS
CP004177,C000536,2025-10-18,RECHARGE,Recharge failed,HIGH,IN_PROGRESS
CP004178,C000326,2026-06-07,PLAN,Plan benefits not received,MEDIUM,OPEN
CP004179,C000305,2025-12-14,RECHARGE,Recharge issue,LOW,RESOLVED
CP004180,C000545,2025-11-28,OTHER,Service related issue,CRITICAL,CLOSED
CP004181,C000834,2026-07-15,OTHER,Service related issue,LOW,IN_PROGRESS
CP004182,C000337,2026-02-28,SIM,SIM not working,LOW,RESOLVED
CP004183,C000437,2026-03-27,OTHER,Service related issue,LOW,RESOLVED
CP004184,C000412,2025-10-24,PLAN,Plan activation issue,MEDIUM,RESOLVED
CP004185,C000973,2025-10-09,OTHER,Other issue,HIGH,CLOSED
CP004186,C000212,2026-03-10,PLAN,Plan related query,LOW,OPEN
CP004187,C000294,2025-11-26,BILLING,Unexpected charge,HIGH,IN_PROGRESS
CP004188,C000344,2026-05-14,NETWORK,Network issue,LOW,IN_PROGRESS
CP004189,C000206,2026-04-07,RECHARGE,Recharge issue,CRITICAL,OPEN
CP004190,C000385,2025-11-24,OTHER,General complaint,LOW,CLOSED
CP004191,C000028,2026-08-11,PLAN,Plan related query,LOW,IN_PROGRESS
CP004192,C000921,2026-03-06,PLAN,Plan benefits not received,MEDIUM,RESOLVED
CP004193,C000906,2025-09-29,PLAN,Plan related query,MEDIUM,OPEN
CP004194,C000989,2025-09-24,NETWORK,Poor network coverage,MEDIUM,OPEN
CP004195,C000621,2025-10-18,SIM,SIM activation issue,LOW,RESOLVED
CP004196,C000739,2026-01-09,NETWORK,Internet not working,MEDIUM,IN_PROGRESS
CP004197,C000972,2026-07-08,NETWORK,Slow internet,MEDIUM,IN_PROGRESS
CP004198,C000676,2025-11-19,BILLING,Unexpected charge,MEDIUM,CLOSED
CP004199,C000463,2025-12-24,SIM,SIM not working,LOW,OPEN
CP004200,C000153,2026-04-17,NETWORK,Internet not working,CRITICAL,CLOSED
CP004201,C000596,2026-09-07,NETWORK,Internet not working,MEDIUM,OPEN
CP004202,C000924,2026-01-08,PLAN,Plan benefits not received,LOW,IN_PROGRESS
CP004203,C000490,2026-08-29,SIM,SIM activation issue,MEDIUM,CLOSED
CP004204,C000104,2026-09-10,OTHER,Other issue,MEDIUM,OPEN
CP004205,C000635,2026-08-15,SIM,SIM replacement request,MEDIUM,OPEN
CP004206,C000115,2026-05-12,PLAN,Plan benefits not received,LOW,IN_PROGRESS
CP004207,C000885,2026-09-11,SIM,SIM activation issue,LOW,IN_PROGRESS
CP004208,C000670,2025-10-31,OTHER,Other issue,HIGH,RESOLVED
CP004209,C000866,2026-07-29,PLAN,Plan activation issue,MEDIUM,RESOLVED
CP004210,C000537,2025-12-18,OTHER,General complaint,MEDIUM,IN_PROGRESS
CP004211,C000257,2026-02-20,OTHER,Service related issue,MEDIUM,RESOLVED
CP004212,C000548,2025-09-27,OTHER,Other issue,LOW,CLOSED
CP004213,C000078,2026-09-12,SIM,SIM activation issue,HIGH,RESOLVED
CP004214,C000609,2025-12-15,PLAN,Plan activation issue,HIGH,RESOLVED
CP004215,C000812,2026-04-02,NETWORK,Internet not working,CRITICAL,OPEN
CP004216,C000437,2026-02-02,SIM,SIM activation issue,CRITICAL,OPEN
CP004217,C000027,2025-11-13,OTHER,Other issue,HIGH,OPEN
CP004218,C000810,2026-09-20,SIM,SIM replacement request,CRITICAL,RESOLVED
CP004219,C000009,2026-07-24,RECHARGE,Recharge failed,HIGH,OPEN
CP004220,C000237,2025-09-26,BILLING,Unexpected charge,MEDIUM,CLOSED
CP004221,C000442,2026-05-13,PLAN,Plan benefits not received,MEDIUM,RESOLVED
CP004222,C000306,2026-02-07,SIM,SIM not working,MEDIUM,IN_PROGRESS
CP004223,C000679,2025-10-07,PLAN,Plan activation issue,LOW,RESOLVED
CP004224,C000999,2026-04-27,NETWORK,Internet not working,HIGH,IN_PROGRESS
CP004225,C000201,2025-11-29,RECHARGE,Recharge amount not reflected,LOW,CLOSED
CP004226,C000883,2025-11-29,PLAN,Plan benefits not received,HIGH,IN_PROGRESS
CP004227,C000295,2025-12-16,RECHARGE,Recharge failed,HIGH,RESOLVED
CP004228,C000606,2026-06-05,OTHER,General complaint,HIGH,OPEN
CP004229,C000676,2026-08-15,NETWORK,Network issue,MEDIUM,RESOLVED
CP004230,C000860,2026-03-13,SIM,SIM activation issue,MEDIUM,IN_PROGRESS
CP004231,C000875,2026-03-29,NETWORK,Network issue,MEDIUM,OPEN
CP004232,C000541,2026-04-12,RECHARGE,Recharge failed,LOW,IN_PROGRESS
CP004233,C000009,2026-07-23,BILLING,Billing issue,CRITICAL,OPEN
CP004234,C000094,2026-08-21,SIM,SIM not working,CRITICAL,OPEN
CP004235,C000631,2026-03-21,BILLING,Incorrect bill amount,CRITICAL,IN_PROGRESS
CP004236,C000359,2025-11-22,NETWORK,Internet not working,HIGH,CLOSED
CP004237,C000074,2025-10-28,PLAN,Plan benefits not received,HIGH,RESOLVED
CP004238,C000821,2026-08-03,RECHARGE,Recharge amount not reflected,HIGH,OPEN
CP004239,C000257,2026-04-05,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP004240,C000793,2025-11-16,NETWORK,Poor network coverage,LOW,CLOSED
CP004241,C000467,2025-10-23,SIM,SIM not working,LOW,IN_PROGRESS
CP004242,C000135,2026-07-21,PLAN,Plan benefits not received,HIGH,RESOLVED
CP004243,C000724,2026-05-18,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP004244,C000183,2026-06-12,RECHARGE,Recharge failed,LOW,IN_PROGRESS
CP004245,C000059,2025-10-10,RECHARGE,Recharge amount not reflected,HIGH,IN_PROGRESS
CP004246,C000178,2026-03-03,BILLING,Billing issue,MEDIUM,RESOLVED
CP004247,C000645,2026-06-14,RECHARGE,Recharge failed,CRITICAL,OPEN
CP004248,C000921,2026-03-29,NETWORK,Slow internet,LOW,IN_PROGRESS
CP004249,C000066,2026-06-03,RECHARGE,Recharge failed,LOW,IN_PROGRESS
CP004250,C000582,2026-04-19,NETWORK,Internet not working,LOW,IN_PROGRESS
CP004251,C000457,2026-05-27,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP004252,C000181,2025-11-22,SIM,SIM not working,LOW,CLOSED
CP004253,C000991,2026-04-20,OTHER,Service related issue,HIGH,OPEN
CP004254,C000631,2026-03-18,NETWORK,Network issue,CRITICAL,CLOSED
CP004255,C000710,2025-11-29,OTHER,General complaint,CRITICAL,RESOLVED
CP004256,C000863,2026-09-11,OTHER,Other issue,CRITICAL,CLOSED
CP004257,C000885,2026-07-15,PLAN,Plan activation issue,LOW,RESOLVED
CP004258,C000253,2026-09-12,PLAN,Plan related query,LOW,CLOSED
CP004259,C000863,2025-10-19,RECHARGE,Recharge amount not reflected,MEDIUM,RESOLVED
CP004260,C000494,2026-05-02,SIM,SIM activation issue,MEDIUM,OPEN
CP004261,C000510,2025-10-05,NETWORK,Internet not working,MEDIUM,OPEN
CP004262,C000859,2026-05-01,BILLING,Unexpected charge,CRITICAL,RESOLVED
CP004263,C000712,2026-06-01,NETWORK,Internet not working,CRITICAL,OPEN
CP004264,C000885,2026-05-20,RECHARGE,Recharge issue,MEDIUM,RESOLVED
CP004265,C000752,2025-11-11,OTHER,Other issue,MEDIUM,RESOLVED
CP004266,C000276,2025-12-21,SIM,SIM replacement request,LOW,CLOSED
CP004267,C000594,2025-10-06,SIM,SIM not working,MEDIUM,RESOLVED
CP004268,C000052,2026-06-09,NETWORK,Internet not working,MEDIUM,CLOSED
CP004269,C000028,2026-06-03,BILLING,Unexpected charge,MEDIUM,IN_PROGRESS
CP004270,C000054,2026-05-09,NETWORK,Slow internet,CRITICAL,CLOSED
CP004271,C000628,2026-06-09,SIM,SIM not working,MEDIUM,RESOLVED
CP004272,C000022,2026-06-15,BILLING,Incorrect bill amount,MEDIUM,OPEN
CP004273,C000919,2026-03-29,PLAN,Plan activation issue,CRITICAL,RESOLVED
CP004274,C000954,2026-08-30,SIM,SIM replacement request,CRITICAL,RESOLVED
CP004275,C000513,2026-02-01,PLAN,Plan related query,CRITICAL,CLOSED
CP004276,C000697,2025-10-24,SIM,SIM replacement request,HIGH,CLOSED
CP004277,C000393,2026-06-07,PLAN,Plan related query,HIGH,OPEN
CP004278,C000546,2026-02-05,OTHER,General complaint,HIGH,CLOSED
CP004279,C000859,2025-12-21,BILLING,Unexpected charge,CRITICAL,CLOSED
CP004280,C000984,2025-12-26,NETWORK,Internet not working,CRITICAL,OPEN
CP004281,C000040,2026-04-25,PLAN,Plan activation issue,MEDIUM,CLOSED
CP004282,C000993,2026-05-28,OTHER,Service related issue,CRITICAL,CLOSED
CP004283,C000406,2025-11-15,OTHER,Other issue,MEDIUM,OPEN
CP004284,C000061,2026-02-20,SIM,SIM activation issue,HIGH,OPEN
CP004285,C000201,2026-03-11,BILLING,Billing issue,CRITICAL,IN_PROGRESS
CP004286,C000658,2026-03-12,PLAN,Plan related query,LOW,CLOSED
CP004287,C000875,2026-01-29,OTHER,Other issue,MEDIUM,RESOLVED
CP004288,C000555,2026-05-20,OTHER,Service related issue,LOW,IN_PROGRESS
CP004289,C000088,2026-01-27,PLAN,Plan benefits not received,MEDIUM,OPEN
CP004290,C000203,2026-01-22,PLAN,Plan related query,HIGH,CLOSED
CP004291,C000503,2025-12-31,SIM,SIM activation issue,CRITICAL,RESOLVED
CP004292,C000345,2026-02-08,OTHER,Service related issue,CRITICAL,IN_PROGRESS
CP004293,C000516,2025-10-05,SIM,SIM not working,LOW,CLOSED
CP004294,C000609,2026-08-25,PLAN,Plan related query,MEDIUM,RESOLVED
CP004295,C000942,2026-07-27,PLAN,Plan related query,HIGH,CLOSED
CP004296,C000417,2026-05-15,BILLING,Incorrect bill amount,CRITICAL,IN_PROGRESS
CP004297,C000783,2026-05-05,RECHARGE,Recharge failed,LOW,OPEN
CP004298,C000028,2026-08-09,PLAN,Plan activation issue,LOW,CLOSED
CP004299,C000307,2026-04-05,RECHARGE,Recharge amount not reflected,MEDIUM,IN_PROGRESS
CP004300,C000615,2026-08-24,PLAN,Plan benefits not received,MEDIUM,OPEN
CP004301,C000765,2026-07-22,OTHER,Service related issue,CRITICAL,RESOLVED
CP004302,C000467,2026-01-12,SIM,SIM replacement request,CRITICAL,CLOSED
CP004303,C000718,2026-04-07,BILLING,Unexpected charge,CRITICAL,CLOSED
CP004304,C000337,2025-11-08,PLAN,Plan related query,MEDIUM,OPEN
CP004305,C000826,2026-05-15,PLAN,Plan related query,HIGH,CLOSED
CP004306,C000929,2025-11-09,NETWORK,Internet not working,CRITICAL,IN_PROGRESS
CP004307,C000339,2026-08-14,SIM,SIM activation issue,HIGH,RESOLVED
CP004308,C000968,2025-11-07,NETWORK,Poor network coverage,LOW,RESOLVED
CP004309,C000208,2025-11-22,PLAN,Plan benefits not received,CRITICAL,CLOSED
CP004310,C000996,2025-12-05,PLAN,Plan benefits not received,HIGH,OPEN
CP004311,C000233,2026-01-28,SIM,SIM activation issue,MEDIUM,IN_PROGRESS
CP004312,C000004,2026-05-28,BILLING,Unexpected charge,HIGH,RESOLVED
CP004313,C000841,2026-04-03,RECHARGE,Recharge issue,CRITICAL,RESOLVED
CP004314,C000233,2025-09-26,BILLING,Incorrect bill amount,LOW,RESOLVED
CP004315,C000203,2026-08-07,PLAN,Plan related query,HIGH,IN_PROGRESS
CP004316,C000863,2025-12-21,BILLING,Billing issue,MEDIUM,RESOLVED
CP004317,C000326,2026-03-08,BILLING,Billing issue,MEDIUM,OPEN
CP004318,C000667,2026-06-17,NETWORK,Internet not working,CRITICAL,OPEN
CP004319,C000130,2025-11-05,RECHARGE,Recharge failed,MEDIUM,OPEN
CP004320,C000691,2025-11-28,BILLING,Incorrect bill amount,LOW,OPEN
CP004321,C000583,2026-04-27,NETWORK,Network issue,MEDIUM,RESOLVED
CP004322,C000778,2026-01-18,PLAN,Plan related query,LOW,OPEN
CP004323,C000993,2025-11-05,NETWORK,Poor network coverage,HIGH,RESOLVED
CP004324,C000717,2026-02-11,PLAN,Plan activation issue,MEDIUM,CLOSED
CP004325,C000884,2026-04-14,RECHARGE,Recharge issue,HIGH,RESOLVED
CP004326,C000512,2025-11-23,NETWORK,Network issue,MEDIUM,RESOLVED
CP004327,C000405,2026-07-26,NETWORK,Poor network coverage,CRITICAL,CLOSED
CP004328,C000363,2026-07-24,PLAN,Plan benefits not received,MEDIUM,RESOLVED
CP004329,C000620,2026-02-01,SIM,SIM activation issue,CRITICAL,CLOSED
CP004330,C000403,2026-07-08,OTHER,Service related issue,MEDIUM,RESOLVED
CP004331,C000849,2026-02-09,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP004332,C000684,2026-01-24,OTHER,Other issue,CRITICAL,CLOSED
CP004333,C000582,2026-05-12,NETWORK,Slow internet,LOW,RESOLVED
CP004334,C000722,2026-08-30,PLAN,Plan activation issue,MEDIUM,RESOLVED
CP004335,C000910,2025-10-01,SIM,SIM not working,HIGH,CLOSED
CP004336,C000164,2026-04-26,NETWORK,Internet not working,LOW,IN_PROGRESS
CP004337,C000259,2026-07-13,PLAN,Plan benefits not received,MEDIUM,IN_PROGRESS
CP004338,C000097,2026-04-08,OTHER,Service related issue,MEDIUM,IN_PROGRESS
CP004339,C000273,2026-02-04,OTHER,Service related issue,HIGH,IN_PROGRESS
CP004340,C000730,2026-05-18,SIM,SIM activation issue,MEDIUM,RESOLVED
CP004341,C000376,2025-10-17,RECHARGE,Recharge issue,MEDIUM,RESOLVED
CP004342,C000336,2025-10-28,NETWORK,Internet not working,MEDIUM,CLOSED
CP004343,C000774,2026-03-19,NETWORK,Internet not working,CRITICAL,RESOLVED
CP004344,C000145,2025-09-23,SIM,SIM replacement request,CRITICAL,OPEN
CP004345,C000262,2025-12-01,SIM,SIM not working,LOW,CLOSED
